CustomerID,AveMonthSpend,BikeBuyer,FirstName,LastName,AddressLine1,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,CurrDate,Age,AgeGroup
17787,72,1,Alejandro,Zhao,"4822, rue des Ecoles",Paris,Seine (Paris),France,75005,1 (11) 500 555-0115,1967-10-17,Partial College,Manual,M,S,0,1,1,1,28098,1998-01-01,30.23013698630137,Between 25 and 45
17788,73,1,Jeffery,Liu,Kapellstr 4679,Berlin,Saarland,Germany,12171,1 (11) 500 555-0199,1967-10-18,High School,Manual,M,M,1,1,1,1,20461,1998-01-01,30.22739726027397,Between 25 and 45
17789,50,1,Kari,Dominguez,Moritzstr 5400,Frankfurt,Bayern,Germany,91480,1 (11) 500 555-0169,1967-06-12,Bachelors ,Clerical,F,S,0,0,1,1,48056,1998-01-01,30.578082191780823,Between 25 and 45
17790,84,0,Darryl,Ye,1807 Trafalgar Circle,Wokingham,England,United Kingdom,RG41 1QW,1 (11) 500 555-0155,1967-05-12,Bachelors ,Clerical,M,S,0,1,1,1,68170,1998-01-01,30.663013698630138,Between 25 and 45
17791,52,0,Sydney,Davis,Rehstr 7546,Neunkirchen,Saarland,Germany,66578,1 (11) 500 555-0118,1967-11-25,Bachelors ,Clerical,F,M,1,1,1,1,42175,1998-01-01,30.123287671232877,Between 25 and 45
17792,51,0,Bridget,Andersen,4405 Balboa Court,Newcastle upon Tyne,England,United Kingdom,NT20,1 (11) 500 555-0124,1967-12-22,Bachelors ,Clerical,F,M,1,0,0,0,51688,1998-01-01,30.04931506849315,Between 25 and 45
17793,51,0,Kathleen,Alvarez,7119 Concord,York,England,United Kingdom,Y03 4TN,1 (11) 500 555-0180,1967-09-07,Bachelors ,Clerical,F,M,1,0,0,0,41441,1998-01-01,30.339726027397262,Between 25 and 45
17794,92,0,Theodore,Rowe,7680 Ashwood Dr,London,England,United Kingdom,W10 6BL,1 (11) 500 555-0170,1966-02-09,Bachelors ,Clerical,M,M,1,1,1,1,69927,1998-01-01,31.915068493150685,Between 25 and 45
17795,64,0,Jaime,Diaz,3241 Brock Lane,Gateshead,England,United Kingdom,GA10,1 (11) 500 555-0187,1966-08-01,Bachelors ,Skilled Manual,F,M,1,2,1,1,69928,1998-01-01,31.44109589041096,Between 25 and 45
17796,92,1,Eduardo,Taylor,Kappellweg 664,Werne,Nordrhein-Westfalen,Germany,59368,1 (11) 500 555-0176,1965-08-14,Partial High School,Manual,M,S,1,2,3,4,17035,1998-01-01,32.40547945205479,Between 25 and 45
17797,51,1,Ebony,Martinez,Heideweg 1442,Stuttgart,Saarland,Germany,70511,1 (11) 500 555-0165,1965-10-05,High School,Manual,F,S,1,0,2,2,28356,1998-01-01,32.26301369863014,Between 25 and 45
17798,49,0,Robin,Ortega,9293 Clear View Circle,Peterborough,England,United Kingdom,PB12,1 (11) 500 555-0163,1965-05-26,High School,Manual,F,S,1,0,2,2,11076,1998-01-01,32.62465753424657,Between 25 and 45
17799,80,1,Alejandro,Guo,Heidestieg Straße 8224,Ingolstadt,Bayern,Germany,85049,1 (11) 500 555-0181,1965-04-02,High School,Manual,M,S,1,0,2,2,21326,1998-01-01,32.772602739726025,Between 25 and 45
17800,56,0,Robyn,Alonso,"4024, rue Surcouf",Chatou,Yveline,France,78400,1 (11) 500 555-0134,1965-01-10,High School,Manual,F,S,1,1,2,2,16097,1998-01-01,32.9972602739726,Between 25 and 45
17801,51,0,Shannon,He,"276, chaussée de Tournai",Orly,Val de Marne,France,94310,1 (11) 500 555-0172,1965-05-18,High School,Manual,F,S,1,1,2,2,18997,1998-01-01,32.64657534246575,Between 25 and 45
17802,85,1,Erick,Arun,Hochstr 8444,Hof,Bayern,Germany,95010,1 (11) 500 555-0122,1964-10-10,Partial High School,Manual,M,S,1,2,3,4,25742,1998-01-01,33.24931506849315,Between 25 and 45
17804,56,1,Melody,Torres,Nollendorfplatz 78,Erlangen,Bayern,Germany,91054,1 (11) 500 555-0166,1964-02-02,Partial High School,Manual,F,S,1,1,2,5,21776,1998-01-01,33.93698630136986,Between 25 and 45
17805,80,1,Carlos,Young,"11, rue de Maubeuge",Metz,Moselle,France,57000,1 (11) 500 555-0148,1964-07-05,High School,Manual,M,S,1,2,2,2,19586,1998-01-01,33.515068493150686,Between 25 and 45
17806,85,1,Omar,Kumar,Hansaallee 59,Darmstadt,Hessen,Germany,64283,1 (11) 500 555-0125,1964-04-14,High School,Manual,M,M,0,2,2,2,18610,1998-01-01,33.73972602739726,Between 25 and 45
17807,78,1,Philip,Sanz,2668 E. 79th Street,Milton Keynes,England,United Kingdom,MK8 8ZD,1 (11) 500 555-0185,1964-06-12,High School,Manual,M,S,1,2,2,2,16067,1998-01-01,33.57808219178082,Between 25 and 45
17809,79,1,Josue,Blanco,"118, rue Marbeuf",Orleans,Loiret,France,45000,1 (11) 500 555-0140,1963-02-26,Partial High School,Manual,M,S,1,2,2,3,22165,1998-01-01,34.87123287671233,Between 25 and 45
17810,77,1,Frederick,Prasad,2569 La Orinda Pl.,Warrington,England,United Kingdom,WA3 7BH,1 (11) 500 555-0159,1963-02-07,Partial High School,Manual,M,M,0,2,2,3,12859,1998-01-01,34.92328767123288,Between 25 and 45
17812,52,0,Casey,Nara,2746 F Street,Kirkby,England,United Kingdom,KB9,1 (11) 500 555-0113,1966-03-18,Bachelors ,Professional,F,M,1,0,0,0,62165,1998-01-01,31.813698630136987,Between 25 and 45
17813,95,1,Jay,Nicholls,2080 Mountain View Dr.,Woolston,England,United Kingdom,WA1 4SY,1 (11) 500 555-0187,1963-07-03,Partial College,Clerical,M,M,0,0,2,2,47010,1998-01-01,34.52328767123288,Between 25 and 45
17814,67,0,Michele,Pal,444 Northstar Drive,London,England,United Kingdom,W1N 9FA,1 (11) 500 555-0159,1963-02-12,Partial College,Clerical,F,M,0,0,2,2,33978,1998-01-01,34.90958904109589,Between 25 and 45
17815,71,1,Ronnie,Ma,6299 Balance Ct.,Bury,England,United Kingdom,PE17,1 (11) 500 555-0149,1962-08-11,Partial College,Clerical,M,S,1,1,0,1,70637,1998-01-01,35.416438356164385,Between 25 and 45
17816,35,0,Kathryn,Raje,"1069, boulevard du Montparnasse",Paris,Seine (Paris),France,75002,1 (11) 500 555-0181,1934-04-18,Partial College,Clerical,F,S,1,1,0,2,37199,1998-01-01,63.75068493150685,Over 55
17817,34,0,Felicia,Gutierrez,Waldstr 76,München,Nordrhein-Westfalen,Germany,80074,1 (11) 500 555-0131,1934-05-16,Bachelors ,Skilled Manual,F,M,1,1,0,1,30954,1998-01-01,63.673972602739724,Over 55
17818,75,1,Dale,Yuan,Hansaallee 466,Salzgitter,Hessen,Germany,38231,1 (11) 500 555-0132,1965-07-22,Bachelors ,Skilled Manual,M,M,1,0,0,1,60194,1998-01-01,32.46849315068493,Between 25 and 45
17819,70,0,Arthur,Rana,375 Davona Drive,Cheltenham,England,United Kingdom,GL50,1 (11) 500 555-0176,1965-08-13,Bachelors ,Skilled Manual,M,M,1,0,0,1,61125,1998-01-01,32.40821917808219,Between 25 and 45
17820,49,0,Emma,Morris,6999 Salem St.,Peterborough,England,United Kingdom,PB12,1 (11) 500 555-0182,1965-11-22,Bachelors ,Skilled Manual,F,M,1,0,0,1,36892,1998-01-01,32.131506849315066,Between 25 and 45
17821,84,1,Marvin,Gill,3484 Springer Court,London,England,United Kingdom,SW1P 2NU,1 (11) 500 555-0193,1964-09-20,Bachelors ,Skilled Manual,M,M,1,0,0,1,70103,1998-01-01,33.3041095890411,Between 25 and 45
17822,61,1,Michelle,Cooper,"11, quai de l´ Iton",Bobigny,Seine Saint Denis,France,93000,1 (11) 500 555-0129,1963-04-15,Partial College,Clerical,F,S,1,2,2,2,48994,1998-01-01,34.73972602739726,Between 25 and 45
17823,105,1,Ramon,Gao,"6, route de Marseille",Suresnes,Hauts de Seine,France,92150,1 (11) 500 555-0118,1963-06-13,Partial College,Clerical,M,M,0,0,3,3,37522,1998-01-01,34.57808219178082,Between 25 and 45
17824,102,1,Mario,Pal,Westheimer Straße 96,Berlin,Hessen,Germany,13441,1 (11) 500 555-0167,1963-05-02,Partial College,Clerical,M,S,1,0,3,3,55021,1998-01-01,34.69315068493151,Between 25 and 45
17826,41,0,Paige,Morgan,"2, impasse Notre-Dame",Lille,Nord,France,59000,1 (11) 500 555-0115,1976-06-02,Partial High School,Manual,F,S,1,2,0,0,24282,1998-01-01,21.5972602739726,Under 25
17827,72,1,Maria,Coleman,"689, rue Maillard",Versailles,Yveline,France,78000,1 (11) 500 555-0161,1979-11-17,High School,Manual,F,S,1,3,4,4,24067,1998-01-01,18.136986301369863,Under 25
17828,50,0,Valerie,Zhou,1992 La Vista Ave.,London,England,United Kingdom,SW1P 2NU,1 (11) 500 555-0158,1963-07-17,Bachelors ,Skilled Manual,F,M,1,0,0,1,56733,1998-01-01,34.484931506849314,Between 25 and 45
17829,53,0,Audrey,Gutierrez,5271 Sierra Road,Watford,England,United Kingdom,WA3,1 (11) 500 555-0141,1963-08-21,Bachelors ,Skilled Manual,F,M,1,0,0,1,55664,1998-01-01,34.38904109589041,Between 25 and 45
17831,76,0,Noah,Long,1798 Norfolk Rd,Roubaix,Nord,France,59100,1 (11) 500 555-0146,1962-08-15,Partial College,Clerical,M,M,1,1,0,1,66665,1998-01-01,35.40547945205479,Between 25 and 45
17833,53,0,Monique,Suarez,Waldstr 92,Frankfurt am Main,Saarland,Germany,60061,1 (11) 500 555-0127,1962-03-04,Bachelors ,Skilled Manual,F,M,1,1,0,1,50875,1998-01-01,35.85479452054795,Between 25 and 45
17834,48,0,Michele,Gill,"35, route de Marseille",Paris,Seine (Paris),France,75008,1 (11) 500 555-0165,1962-10-02,Bachelors ,Skilled Manual,F,M,1,1,0,1,48741,1998-01-01,35.273972602739725,Between 25 and 45
17835,119,0,Francisco,Perez,3708 Lenox Ct,London,England,United Kingdom,W1N 9FA,1 (11) 500 555-0161,1978-06-28,Partial College,Clerical,M,M,0,3,4,4,60807,1998-01-01,19.526027397260275,Under 25
17836,40,0,Jacquelyn,Ramos,"16, rue de l´Avenir",Cergy,Val d'Oise,France,95000,1 (11) 500 555-0125,1977-09-17,High School,Manual,F,S,1,1,0,0,21403,1998-01-01,20.304109589041097,Under 25
17838,40,0,Jill,Blanco,2923 Stanford Street,High Wycombe,England,United Kingdom,HP10 9QY,1 (11) 500 555-0196,1975-12-25,Partial High School,Manual,F,S,0,2,0,0,21022,1998-01-01,22.035616438356165,Under 25
17839,38,1,Christine,Chander,7883 Mitchell Canyon Court,Oxon,England,United Kingdom,OX16 8RS,1 (11) 500 555-0146,1975-02-17,Partial High School,Manual,F,S,1,2,0,0,21483,1998-01-01,22.887671232876713,Under 25
17840,65,0,Larry,Hernandez,5863 Masonic Dr.,Watford,England,United Kingdom,WA3,1 (11) 500 555-0161,1975-08-18,Partial High School,Manual,M,S,0,2,0,0,27262,1998-01-01,22.389041095890413,Under 25
17841,68,1,Walter,Navarro,8720 Orth Larwin Ave,London,England,United Kingdom,SE1 8HL,1 (11) 500 555-0112,1976-09-09,Partial College,Clerical,M,S,0,1,0,0,61987,1998-01-01,21.326027397260273,Under 25
17842,56,0,Isaiah,Ward,"5, rue de Courtaboeuf",Dunkerque,Nord,France,59140,1 (11) 500 555-0142,1975-10-24,Partial High School,Manual,M,S,1,1,0,0,17290,1998-01-01,22.205479452054796,Under 25
17843,45,0,Kelli,Shan,"70344, rue Surcouf",Morangis,Essonne,France,91420,1 (11) 500 555-0138,1974-03-01,Partial High School,Manual,F,S,0,2,0,0,21762,1998-01-01,23.854794520547944,Under 25
17844,46,0,Martha,Zeng,9027 Lancelot Dr,London,England,United Kingdom,W1Y 3RA,1 (11) 500 555-0117,1974-08-26,Partial High School,Manual,F,S,0,2,0,0,22951,1998-01-01,23.367123287671234,Under 25
17845,34,0,Ebony,Diaz,Erftplatz 77,München,Nordrhein-Westfalen,Germany,80074,1 (11) 500 555-0130,1974-08-20,Partial High School,Manual,F,S,0,2,0,0,11895,1998-01-01,23.383561643835616,Under 25
17846,66,1,Alejandro,Chavez,"4811, rue des Ecoles",Boulogne-sur-Mer,Pas de Calais,France,62200,1 (11) 500 555-0156,1975-01-25,Partial College,Clerical,M,S,0,1,0,0,65806,1998-01-01,22.95068493150685,Under 25
17847,63,0,Logan,Lee,Unter Linden 534,Bottrop,Nordrhein-Westfalen,Germany,46236,1 (11) 500 555-0162,1975-06-25,Partial College,Clerical,M,S,0,1,0,0,47842,1998-01-01,22.53698630136986,Under 25
17848,64,1,Jaime,Yuan,Lindenalle 384,Dresden,Hessen,Germany,1071,1 (11) 500 555-0169,1975-06-25,Partial College,Clerical,M,S,0,1,0,0,56932,1998-01-01,22.53698630136986,Under 25
23127,49,0,Haley,Hughes,95 RiverRock Dr.,Burlingame,California,United States,94010,547-555-0132,1974-09-09,High School,Professional,F,M,0,2,0,0,75594,1998-01-01,23.328767123287673,Under 25
17851,56,1,Warren,Tang,Marienplatz 50,Hof,Bayern,Germany,95010,1 (11) 500 555-0118,1973-03-16,Partial High School,Manual,M,S,1,2,0,0,15560,1998-01-01,24.813698630136987,Under 25
17852,42,0,Lindsey,Shan,Zur Lindung 78,Berlin,Hamburg,Germany,10791,1 (11) 500 555-0145,1973-08-07,Partial High School,Manual,F,M,0,2,0,0,18350,1998-01-01,24.41917808219178,Under 25
17853,64,0,Ernest,Chen,Helsenbergbogen 2,Frankfurt am Main,Saarland,Germany,60075,1 (11) 500 555-0177,1973-05-06,Partial High School,Manual,M,S,1,2,0,0,37596,1998-01-01,24.673972602739727,Under 25
17854,60,0,Shannon,Gomez,Am Kreuz 444,Hamburg,Hamburg,Germany,20354,1 (11) 500 555-0114,1974-05-22,Partial College,Clerical,M,S,1,1,0,0,40524,1998-01-01,23.63013698630137,Under 25
17855,58,0,Ronald,Lopez,2155 Twinview Drive,Bracknell,England,United Kingdom,RG12 8TB,1 (11) 500 555-0175,1980-03-19,Partial High School,Manual,M,S,0,2,0,0,15457,1998-01-01,17.8,Under 25
17856,59,0,Roger,Rai,Knaackstr 556,Bonn,Nordrhein-Westfalen,Germany,53131,1 (11) 500 555-0112,1980-12-26,Partial High School,Manual,M,S,0,2,0,0,24004,1998-01-01,17.027397260273972,Under 25
17857,41,0,Albert,Cabello,Postfach 8 11 99,Eilenburg,Brandenburg,Germany,4838,1 (11) 500 555-0158,1980-02-13,Partial High School,Manual,F,S,0,2,0,0,10012,1998-01-01,17.895890410958906,Under 25
17858,95,1,Dalton,Barnes,8887 Entrada Circle,Oak Bay,British Columbia,Canada,V8P,219-555-0162,1961-11-13,High School,Skilled Manual,M,M,1,2,2,4,46498,1998-01-01,36.15890410958904,Between 25 and 45
17859,84,1,Wyatt,Gonzalez,5435 Jacobsen Street,Lincoln Acres,California,United States,91950,947-555-0113,1961-09-22,Partial College,Skilled Manual,M,M,1,1,0,1,92118,1998-01-01,36.3013698630137,Between 25 and 45
17860,86,1,Noah,Diaz,1931 Eagle Way,Imperial Beach,California,United States,91932,179-555-0125,1961-05-09,Partial College,Skilled Manual,M,M,1,1,0,1,105966,1998-01-01,36.673972602739724,Between 25 and 45
17862,101,0,Aaron,Baker,8054 Olivera Rd.,Renton,Washington,United States,98055,488-555-0125,1960-03-18,High School,Skilled Manual,M,M,1,2,2,4,57750,1998-01-01,37.81643835616438,Between 25 and 45
17863,46,0,Bailey,Cooper,4666 Sierra Ridge,Lemon Grove,California,United States,91945,376-555-0111,1960-04-19,Bachelors ,Professional,F,S,1,1,0,0,49195,1998-01-01,37.728767123287675,Between 25 and 45
17864,53,0,Emily,Martinez,9421 Thissen Court,Port Orchard,Washington,United States,98366,326-555-0120,1960-08-27,Partial College,Skilled Manual,F,M,1,1,0,1,58923,1998-01-01,37.37260273972603,Between 25 and 45
17866,79,0,Jack,Baker,4769 Mt. View Dr.,El Cajon,California,United States,92020,112-555-0112,1960-09-20,Partial College,Skilled Manual,M,M,1,1,0,1,86481,1998-01-01,37.30684931506849,Between 25 and 45
17867,41,0,Stephanie,Sanchez,9111 Almondwood Drive,Sooke,British Columbia,Canada,V0,934-555-0160,1967-01-06,Partial College,Skilled Manual,F,S,0,1,0,0,45670,1998-01-01,31.008219178082193,Between 25 and 45
17868,76,1,Richard,Blue,6045 Elwood Drive,Bellflower,California,United States,90706,668-555-0118,1967-03-08,Graduate Degree,Professional,M,S,0,1,0,0,109193,1998-01-01,30.84109589041096,Between 25 and 45
17869,74,0,Henry,Mehta,9858 Santa Fe Street,Beverly Hills,California,United States,90210,588-555-0112,1967-07-14,Graduate Degree,Professional,M,S,0,1,0,0,112952,1998-01-01,30.49041095890411,Between 25 and 45
17870,45,0,Melissa,Price,9858 Santa Fe Street,Long Beach,California,United States,90802,713-555-0159,1967-07-14,Graduate Degree,Professional,F,S,0,1,0,0,95976,1998-01-01,30.49041095890411,Between 25 and 45
17871,56,0,Sydney,Patterson,3757 Brook Hollow Ct,Woodburn,Oregon,United States,97071,121-555-0110,1960-07-21,Partial College,Skilled Manual,F,M,1,1,0,1,80498,1998-01-01,37.47397260273973,Between 25 and 45
17873,73,0,Alejandro,She,Räuscherweg 153,Bottrop,Nordrhein-Westfalen,Germany,46236,1 (11) 500 555-0159,1969-05-06,Graduate Degree,Manual,M,M,1,0,0,0,40797,1998-01-01,28.676712328767124,Between 25 and 45
17874,44,0,Natasha,Alvarez,"570, quai de Grenelle",Paris,Seine (Paris),France,75002,1 (11) 500 555-0118,1967-01-15,Graduate Degree,Manual,F,S,1,0,0,1,45170,1998-01-01,30.983561643835618,Between 25 and 45
17875,67,0,Tommy,Anand,Brunnenstr 75,Paderborn,Hamburg,Germany,33041,1 (11) 500 555-0166,1962-03-04,Graduate Degree,Manual,M,M,1,0,0,1,46512,1998-01-01,35.85479452054795,Between 25 and 45
17876,70,1,Fernando,Harris,Hans-Rosenthal-Platz 2,Paderborn,Nordrhein-Westfalen,Germany,33098,1 (11) 500 555-0189,1962-01-11,Graduate Degree,Manual,M,M,1,0,0,1,44593,1998-01-01,35.9972602739726,Between 25 and 45
17879,71,1,Seth,Rivera,4145 North Main St.,Kirkby,England,United Kingdom,KB9,1 (11) 500 555-0139,1961-08-28,Bachelors ,Manual,M,M,1,0,0,1,37635,1998-01-01,36.36986301369863,Between 25 and 45
17881,44,0,Tamara,Wang,4987 Westover Dr.,London,England,United Kingdom,SW8 4BG,1 (11) 500 555-0131,1961-06-24,Graduate Degree,Clerical,F,M,1,0,0,1,44528,1998-01-01,36.54794520547945,Between 25 and 45
17882,73,0,Drew,Deng,7422 Roseann Drive,Oxford,England,United Kingdom,OX1,1 (11) 500 555-0182,1961-09-22,Graduate Degree,Clerical,M,M,1,0,0,1,49167,1998-01-01,36.3013698630137,Between 25 and 45
17883,43,0,Lori,Rubio,"2554, rue des Pyrenees",Orleans,Loiret,France,45000,1 (11) 500 555-0142,1935-09-03,Graduate Degree,Clerical,F,M,1,0,0,1,36908,1998-01-01,62.37260273972603,Over 55
17884,45,0,Mayra,Schmidt,6588 St George Dr,Newcastle upon Tyne,England,United Kingdom,NT20,1 (11) 500 555-0113,1936-12-11,Graduate Degree,Clerical,F,M,1,0,0,1,65853,1998-01-01,61.0986301369863,Over 55
17885,74,0,Julio,Carlson,"18, boulevard d´Albi",Paris,Seine (Paris),France,75003,1 (11) 500 555-0140,1962-01-21,Graduate Degree,Clerical,M,M,1,0,0,4,76581,1998-01-01,35.96986301369863,Between 25 and 45
17886,43,0,Bianca,Harrison,7865 Mt. Diablo St,Bracknell,England,United Kingdom,RG12 8TB,1 (11) 500 555-0155,1958-08-19,Bachelors ,Manual,F,M,1,0,0,1,26990,1998-01-01,39.397260273972606,Between 25 and 45
17887,68,0,Joel,Madan,5764 Atherton Avenue,London,England,United Kingdom,SW6 SBY,1 (11) 500 555-0127,1958-10-20,Bachelors ,Manual,M,M,1,0,0,1,35894,1998-01-01,39.227397260273975,Between 25 and 45
17888,44,0,Mandy,Liu,1106 Pine Creek Way,Bracknell,England,United Kingdom,RG12 8TB,1 (11) 500 555-0178,1958-08-11,Bachelors ,Manual,F,S,1,0,0,1,20112,1998-01-01,39.41917808219178,Between 25 and 45
17889,66,0,Blake,Taylor,524 Sea Point Way,Leeds,England,United Kingdom,LE18,1 (11) 500 555-0119,1958-06-28,Bachelors ,Manual,M,M,1,0,0,1,26678,1998-01-01,39.53972602739726,Between 25 and 45
17890,70,0,Derrick,Jiménez,9863 Ridge Place,Oxon,England,United Kingdom,OX16 8RS,1 (11) 500 555-0162,1955-02-03,Partial College,Manual,M,M,1,1,0,2,25638,1998-01-01,42.93972602739726,Between 25 and 45
17891,47,0,Sharon,Lal,"93, boulevard d´Albi",Les Ulis,Essonne,France,91940,1 (11) 500 555-0113,1955-11-11,Partial College,Manual,F,M,1,1,0,2,13860,1998-01-01,42.16986301369863,Between 25 and 45
17892,64,0,Ronnie,Xu,4044 Pine Creek Way,Woolston,England,United Kingdom,WA1 4SY,1 (11) 500 555-0132,1955-06-28,Bachelors ,Clerical,M,M,1,0,0,1,29781,1998-01-01,42.54246575342466,Between 25 and 45
17893,65,0,Omar,Rai,Am Karlshof 8468,Werne,Nordrhein-Westfalen,Germany,59368,1 (11) 500 555-0198,1955-09-25,Bachelors ,Clerical,M,M,1,0,0,1,30992,1998-01-01,42.298630136986304,Between 25 and 45
17894,42,0,Hailey,Simmons,"39, rue de l'Espace De Schengen",Chatou,Yveline,France,78400,1 (11) 500 555-0170,1955-09-21,Bachelors ,Clerical,F,M,1,0,0,1,22970,1998-01-01,42.30958904109589,Between 25 and 45
17895,61,0,Allen,Subram,6330 Limewood Pl,Gateshead,England,United Kingdom,GA10,1 (11) 500 555-0133,1954-02-07,Partial College,Manual,M,M,1,1,0,2,34372,1998-01-01,43.92876712328767,Between 25 and 45
17896,41,0,Renee,Gutierrez,4669 Berry Dr.,West Sussex,England,United Kingdom,RH15 9UD,1 (11) 500 555-0112,1954-11-08,Partial College,Manual,F,S,1,1,0,2,16622,1998-01-01,43.178082191780824,Between 25 and 45
17897,53,0,Darrell,Kumar,"59, rue Jean Mermoz",Morangis,Essonne,France,91420,1 (11) 500 555-0191,1938-05-03,Bachelors ,Clerical,M,S,1,1,0,2,13897,1998-01-01,59.706849315068496,Over 55
17898,35,0,Janet,Sanz,Westheimer Straße 5601,Darmstadt,Hessen,Germany,64283,1 (11) 500 555-0165,1940-06-20,Bachelors ,Clerical,F,S,1,0,0,1,26016,1998-01-01,57.57260273972603,Over 55
17899,39,0,Theresa,Moreno,"8, rue Lafayette",Paris,Seine (Paris),France,75012,1 (11) 500 555-0177,1941-04-10,Bachelors ,Clerical,F,M,1,0,0,1,26043,1998-01-01,56.76712328767123,Over 55
17900,30,0,Victoria,Snowden,"8, rue de l´Avenir",Paris,Seine (Paris),France,75019,574-555-0100,1942-08-06,Partial College,Manual,F,S,1,1,0,3,23861,1998-01-01,55.443835616438356,Over 55
17901,59,0,Keith,Tang,Wallstr 842,Hannover,Nordrhein-Westfalen,Germany,30601,1 (11) 500 555-0189,1942-04-15,Partial College,Manual,M,M,1,0,0,1,28933,1998-01-01,55.75342465753425,Over 55
17902,40,0,Ruth,Lopez,Welt Platz 2,Stuttgart,Saarland,Germany,70511,1 (11) 500 555-0118,1942-03-04,Partial College,Manual,F,M,1,0,0,1,21544,1998-01-01,55.868493150684934,Over 55
17903,50,0,Bethany,Shen,6478 Fenway,Birmingham,England,United Kingdom,B29 6SL,1 (11) 500 555-0143,1942-02-12,Bachelors ,Clerical,F,M,1,0,0,1,66881,1998-01-01,55.92328767123288,Over 55
17904,33,0,Gina,Torres,3841 Silver Oaks Place,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0146,1980-04-15,Partial College,Manual,F,S,0,1,0,0,12437,1998-01-01,17.726027397260275,Under 25
17905,56,0,Calvin,Yuan,8577 La Vista Avenue,North Ryde,New South Wales,Australia,2113,1 (11) 500 555-0151,1980-07-20,Partial College,Manual,M,M,1,1,0,0,15619,1998-01-01,17.46301369863014,Under 25
17906,61,0,Jonathon,Vazquez,9003 C St.,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0112,1979-02-09,Partial College,Manual,M,M,1,1,0,0,33927,1998-01-01,18.90684931506849,Under 25
17908,63,0,Warren,Yang,5502 Sun View Terr.,East Brisbane,Queensland,Australia,4169,1 (11) 500 555-0177,1978-01-13,Partial College,Manual,M,M,1,1,0,0,28402,1998-01-01,19.980821917808218,Under 25
17909,39,0,Joanna,Ortega,3076 Monti Dr,Newcastle,New South Wales,Australia,2300,1 (11) 500 555-0128,1977-05-02,High School,Manual,F,S,0,1,0,0,22833,1998-01-01,20.682191780821917,Under 25
17910,63,0,Dustin,Nara,9420 Fillet Ave,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0158,1977-04-26,High School,Manual,M,M,1,2,0,0,17932,1998-01-01,20.698630136986303,Under 25
17912,64,0,Louis,Zhou,7312 Alamo Court,Lane Cove,New South Wales,Australia,1597,1 (11) 500 555-0180,1976-07-11,High School,Manual,M,M,1,0,1,1,10708,1998-01-01,21.49041095890411,Under 25
17913,49,1,Lacey,Xu,9846 Golf Club Road,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0117,1976-03-03,High School,Manual,F,S,0,0,1,1,24154,1998-01-01,21.846575342465755,Under 25
17914,66,0,Phillip,Suri,8817 Cynthia Drive,Findon,South Australia,Australia,5023,1 (11) 500 555-0151,1979-03-12,Bachelors ,Clerical,M,M,1,0,0,0,40708,1998-01-01,18.82191780821918,Under 25
17915,46,1,Aimee,Li,9407 StandingView Dr. Ave,Darlinghurst,New South Wales,Australia,2010,1 (11) 500 555-0168,1978-02-19,High School,Manual,F,S,0,0,1,1,14696,1998-01-01,19.87945205479452,Under 25
17916,45,1,Tracy,Xu,658 Contra Costa Blvd,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0133,1978-03-14,High School,Manual,F,S,0,0,1,1,19695,1998-01-01,19.816438356164383,Under 25
17917,45,0,Cristina,Raje,1597 Vista Del Sol,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0131,1978-11-10,Bachelors ,Clerical,F,S,1,0,0,0,30828,1998-01-01,19.156164383561645,Under 25
17918,40,0,Suzanne,Zeng,9682 Concord,Springwood,New South Wales,Australia,2777,1 (11) 500 555-0188,1978-10-12,Bachelors ,Clerical,F,M,1,0,0,0,24484,1998-01-01,19.235616438356164,Under 25
17919,59,0,Bruce,Hernandez,1905 Julpum Loop,Seaford,Victoria,Australia,3198,1 (11) 500 555-0137,1978-03-09,Bachelors ,Clerical,M,S,1,0,0,0,39476,1998-01-01,19.83013698630137,Under 25
17921,43,0,Karen,Li,9746 Hillsborough Ct,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0198,1978-04-24,Bachelors ,Clerical,F,M,1,0,0,0,24471,1998-01-01,19.704109589041096,Under 25
17922,58,0,Shane,Schmidt,1431 Rancho View Drive,Lane Cove,New South Wales,Australia,1597,1 (11) 500 555-0152,1978-03-16,Bachelors ,Clerical,M,M,1,0,0,0,20595,1998-01-01,19.81095890410959,Under 25
17924,45,0,Shawna,Lal,2516 Beauty St.,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0169,1977-11-18,High School,Manual,F,S,0,0,1,1,14071,1998-01-01,20.134246575342466,Under 25
17925,55,0,Bradley,Raji,3000 Wildcat Circle,Darlinghurst,New South Wales,Australia,2010,1 (11) 500 555-0133,1977-09-20,Bachelors ,Clerical,M,S,1,0,0,0,29263,1998-01-01,20.295890410958904,Under 25
